Unnamed: 0,Artist,Track,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Stream,Duplicated,Kept
13564,Avicii,Hey Brother,0.545,0.78,7.0,-4.867,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,255093.0,283392348.0,821756193.0,False,True
13565,Avicii,SOS (feat. Aloe Blacc),0.802,0.645,5.0,-6.181,0.0715,0.272,0.0,0.119,0.376,100.001,157202.0,112114433.0,676869700.0,False,True
13566,Avicii,Addicted To You,0.569,0.785,1.0,-4.057,0.0457,0.0505,1.12e-06,0.086,0.303,128.031,148387.0,304202325.0,303695739.0,False,True
13567,Avicii,Lonely Together (feat. Rita Ora),0.655,0.666,5.0,-5.309,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,181812.0,182376320.0,619821708.0,False,True
13568,Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,0.509,0.79,6.0,-3.782,0.0374,0.332,6.67e-05,0.316,0.638,127.946,208320.0,332520497.0,347014147.0,False,True
13569,Kid Cudi,Mr. Rager,0.675,0.734,7.0,-8.659,0.0265,0.38,0.895,0.141,0.533,101.998,294213.0,3034526.0,337244141.0,False,True
13570,Kid Cudi,THE SCOTTS,0.716,0.537,0.0,-7.648,0.0514,0.233,0.0,0.157,0.28,129.979,165978.0,63305641.0,680687567.0,False,True
13571,Kid Cudi,Pursuit Of Happiness - Extended Steve Aoki Remix,0.722,0.687,0.0,-5.189,0.0556,0.00949,0.00413,0.0462,0.619,128.013,373627.0,371423.0,519362331.0,False,True
13572,Kid Cudi,Pursuit Of Happiness (Nightmare),0.63,0.605,0.0,-8.951,0.0414,0.484,9.29e-05,0.298,0.266,115.277,295293.0,270919579.0,599923605.0,False,True
13573,Kid Cudi,Tequila Shots,0.712,0.556,5.0,-7.214,0.0531,0.084,5.04e-05,0.527,0.22,90.494,193293.0,10722891.0,185657619.0,False,True
13575,Kid Cudi,Erase Me - Main,0.687,0.631,9.0,-5.612,0.129,0.063,0.0,0.108,0.853,186.071,192253.0,76856574.0,262226609.0,False,True
13576,Kid Cudi,Show Out (with Skepta & Pop Smoke),0.619,0.589,1.0,-6.531,0.124,0.43,0.000392,0.378,0.158,143.896,174960.0,14966866.0,184016800.0,False,True
13577,Kid Cudi,love.,0.574,0.736,5.0,-4.743,0.0465,0.146,1.66e-05,0.407,0.344,138.501,328573.0,8925589.0,32467269.0,False,True
13578,Kid Cudi,Just What I Am,0.654,0.95,1.0,-3.163,0.137,0.00223,0.0,0.406,0.351,140.009,228027.0,74856426.0,199488556.0,False,True
13579,Demi Lovato,Cool for the Summer,0.583,0.61,5.0,-5.639,0.0382,0.00425,0.000105,0.14,0.336,114.06,214740.0,441755511.0,607121525.0,False,True
13580,Demi Lovato,Heart Attack,0.504,0.785,8.0,-4.802,0.104,0.0738,0.0,0.239,0.502,173.968,210840.0,716125653.0,572915837.0,False,True
13581,Demi Lovato,Sorry Not Sorry,0.706,0.643,11.0,-6.929,0.234,0.0242,0.0,0.262,0.885,143.931,203760.0,507979111.0,1049798982.0,False,True
13582,Demi Lovato,Échame La Culpa,0.733,0.897,0.0,-3.652,0.0389,0.0391,0.0,0.117,0.649,96.006,173800.0,2245669049.0,834445136.0,False,True
13583,Demi Lovato,OK Not To Be OK,0.743,0.837,1.0,-5.025,0.0649,0.0172,0.0,0.0743,0.263,103.072,159863.0,20683542.0,237809079.0,False,True
13584,Demi Lovato,Confident,0.594,0.749,3.0,-6.251,0.0677,0.00188,0.000139,0.0869,0.344,130.064,205746.0,344877585.0,476086791.0,False,True
13585,Demi Lovato,Give Your Heart a Break,0.651,0.695,6.0,-3.218,0.0487,0.23,0.0,0.144,0.569,123.008,205347.0,459456025.0,245150515.0,False,True
13586,Demi Lovato,Solo (feat. Demi Lovato),0.74,0.622,11.0,-4.608,0.0446,0.0357,4.85e-05,0.356,0.556,104.966,222707.0,961053988.0,955120289.0,False,True
13587,Demi Lovato,Cool for the Summer - Sped Up (Nightcore),0.561,0.599,2.0,-8.209,0.0749,0.00751,0.000701,0.316,0.264,125.874,191913.0,1249041.0,48183165.0,False,True
13588,Demi Lovato,Really Don't Care,0.706,0.728,7.0,-3.602,0.0852,0.123,0.0,0.185,0.851,121.017,201600.0,233024947.0,266844490.0,False,True
13589,Skrillex,Rumble,0.81,0.836,1.0,-7.721,0.0645,0.0515,0.229,0.0598,0.0585,139.979,146571.0,2055815.0,24196937.0,False,True
13590,Skrillex,Way Back,0.657,0.713,7.0,-4.787,0.0406,0.0791,0.394,0.221,0.544,175.096,119314.0,1667.0,6787387.0,False,True
13591,Skrillex,Where Are Ü Now (with Justin Bieber),0.432,0.781,4.0,-4.038,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,250286.0,1234561356.0,1006796172.0,False,True
13592,Skrillex,In Da Getto,0.924,0.723,8.0,-3.142,0.0466,0.0177,2.61e-05,0.113,0.643,126.998,130667.0,161923481.0,388156963.0,False,True
13593,Skrillex,HUMBLE. - SKRILLEX REMIX,0.901,0.934,11.0,-2.345,0.273,0.00794,7.68e-05,0.194,0.868,150.037,156800.0,70445910.0,256576286.0,False,True
13594,Skrillex,Leave Me Like This,0.662,0.96,10.0,-4.161,0.0393,0.0029,0.205,0.277,0.3,124.986,190080.0,784425.0,2756256.0,False,True
13595,Skrillex,Bangarang (feat. Sirah),0.716,0.972,7.0,-2.302,0.196,0.0145,3.22e-05,0.317,0.576,110.026,215253.0,910660160.0,416829310.0,False,True
13596,Skrillex,Purple Lamborghini (with Rick Ross),0.457,0.899,10.0,-2.591,0.132,0.0019,0.0,0.831,0.298,147.268,215510.0,516052898.0,373600698.0,False,True
13597,Skrillex,"Supersonic (My Existence) [with Noisia, josh pan & Dylan Brady]",0.487,0.669,9.0,-6.473,0.232,0.0145,0.00349,0.102,0.0573,172.026,167253.0,10361470.0,44263199.0,False,True
13598,Skrillex,Wild for the Night (feat. Skrillex & Birdy Nam Nam),0.757,0.848,2.0,-4.234,0.335,0.0481,0.0,0.121,0.686,139.995,212640.0,100524007.0,302585321.0,False,True
13599,R3HAB,Unstoppable - R3HAB Remix,0.678,0.744,6.0,-4.058,0.234,0.495,2.35e-05,0.0631,0.433,101.987,162353.0,1298339.0,34819346.0,False,True
13600,R3HAB,All Around The World (La La La),0.733,0.859,9.0,-5.03,0.033,0.479,0.0645,0.105,0.52,124.948,147840.0,72334003.0,514378612.0,False,True
13601,R3HAB,Call Me (with R3HAB & Timmy Trumpet),0.398,0.956,2.0,-4.429,0.329,0.00935,0.0038,0.142,0.269,106.581,178310.0,2756038.0,48546790.0,False,True
13602,R3HAB,One Last Time (with R3HAB) (feat. Enny-Mae),0.923,0.531,11.0,-7.525,0.0481,0.64,0.0174,0.121,0.858,119.985,155098.0,1062974.0,12884781.0,False,True
13603,R3HAB,Worlds On Fire (with R3HAB & Au/Ra),0.621,0.756,5.0,-5.623,0.114,0.0752,1.17e-06,0.65,0.265,124.039,174194.0,718759.0,17009287.0,False,True
13605,R3HAB,Saved My Life (with R3HAB),0.71,0.648,8.0,-5.955,0.0373,0.296,0.0,0.117,0.468,102.111,174843.0,1776258.0,15299199.0,False,True
13606,R3HAB,Peru - R3HAB Remix,0.811,0.762,7.0,-5.874,0.071,0.143,0.000141,0.0904,0.357,121.042,149752.0,1877920.0,19284530.0,False,True
13607,R3HAB,Poison (with Timmy Trumpet x W&W),0.331,0.937,0.0,-3.607,0.0827,0.112,0.0201,0.0789,0.122,101.563,167111.0,106668.0,3976910.0,False,True
13608,R3HAB,Love We Lost (with R3HAB),0.651,0.783,0.0,-6.162,0.0501,0.045,0.0,0.0628,0.311,119.995,136000.0,789214.0,24846749.0,False,True
13609,Bonez MC,YumYum,0.833,0.65,1.0,-5.613,0.21,0.228,0.000129,0.178,0.389,140.038,131949.0,1959901.0,5110721.0,False,True
13610,Bonez MC,Buzz Down,0.837,0.513,1.0,-8.651,0.483,0.473,0.0178,0.117,0.557,159.966,161868.0,6213.0,11051877.0,False,True
13611,Bonez MC,Blaues Licht,0.819,0.828,8.0,-4.906,0.108,0.39,0.00611,0.258,0.693,144.953,144264.0,34503390.0,130979623.0,False,True
13612,Bonez MC,Ohne mein Team,0.773,0.8,1.0,-6.062,0.0925,0.16,1.6e-05,0.0744,0.637,129.949,188504.0,150256849.0,226436661.0,False,True
13613,Bonez MC,Diamant,0.816,0.588,1.0,-7.149,0.273,0.431,0.000215,0.0709,0.219,102.982,137476.0,1540607.0,16057260.0,False,True
13614,Bonez MC,500 PS,0.805,0.924,7.0,-5.883,0.0439,0.391,0.00448,0.0902,0.836,139.976,181971.0,129128884.0,221203019.0,False,True
13615,Bonez MC,Palmen aus Plastik,0.645,0.67,9.0,-7.074,0.0538,0.0106,0.00165,0.292,0.323,104.85,184996.0,664016.0,153343579.0,False,True
13616,Bonez MC,Taxi,0.853,0.727,10.0,-7.712,0.191,0.548,0.000219,0.188,0.417,108.035,172580.0,5464120.0,27350728.0,False,True
13617,Bonez MC,Eine Idee,0.759,0.688,11.0,-6.502,0.215,0.164,0.000242,0.108,0.556,192.189,150297.0,1587530.0,16089604.0,False,True
13618,Bonez MC,Kokain,0.615,0.677,5.0,-7.906,0.363,0.231,0.0,0.543,0.608,170.117,209232.0,276452.0,130773196.0,False,True
13619,Bomba Estéreo,Ojitos Lindos,0.647,0.686,3.0,-5.745,0.0413,0.08,1.34e-06,0.528,0.268,79.928,258299.0,238019371.0,872322869.0,False,True
13620,Bomba Estéreo,To My Love - Tainy Remix,0.764,0.59,7.0,-4.292,0.0395,0.129,0.00847,0.0851,0.281,99.996,251773.0,254887149.0,266146912.0,False,True
13621,Bomba Estéreo,Me Duele,0.59,0.877,9.0,-4.19,0.0391,0.364,0.357,0.0362,0.919,99.979,196733.0,1238456.0,5810228.0,False,True
13622,Bomba Estéreo,Soy Yo,0.887,0.581,11.0,-7.632,0.172,0.0396,0.000198,0.0788,0.786,117.042,159800.0,160166752.0,72966888.0,False,True
13623,Bomba Estéreo,To My Love,0.426,0.705,7.0,-3.552,0.0411,0.0676,0.0355,0.0998,0.292,109.977,239547.0,330406883.0,61184052.0,False,True
13624,Bomba Estéreo,Soy Yo - Sing 2 Mix,0.827,0.592,8.0,-7.742,0.196,0.129,0.00196,0.132,0.447,116.98,177522.0,160166752.0,12912664.0,False,True
13625,Bomba Estéreo,Somos Dos,0.691,0.873,5.0,-5.279,0.064,0.0269,0.0107,0.289,0.925,97.996,237293.0,71233448.0,54989926.0,False,True
13626,Bomba Estéreo,Fuego,0.771,0.816,4.0,-5.917,0.056,0.0541,0.0,0.0664,0.16,100.009,278893.0,20417678.0,37860492.0,False,True
13627,Bomba Estéreo,Algo Está Cambiando,0.537,0.61,1.0,-8.263,0.162,0.626,0.00285,0.0946,0.0501,110.056,269347.0,13916831.0,17449011.0,False,True
13628,Bomba Estéreo,Playa Grande,0.61,0.882,9.0,-4.393,0.0331,0.0262,0.00146,0.245,0.555,120.032,201322.0,8944792.0,22939482.0,False,True
13629,G-Eazy,Him & I (with Halsey),0.589,0.731,2.0,-6.343,0.0868,0.0534,0.0,0.308,0.191,87.908,268867.0,639152746.0,749856986.0,False,True
13630,G-Eazy,"Me, Myself & I",0.756,0.674,0.0,-6.518,0.0959,0.0184,0.0,0.158,0.389,111.995,251467.0,583747989.0,1130630271.0,False,True
13631,G-Eazy,No Limit,0.838,0.771,1.0,-3.791,0.244,0.0117,0.0,0.0853,0.405,175.957,245387.0,595521172.0,608209999.0,False,True
13632,G-Eazy,I Mean It (feat. Remo),0.712,0.562,10.0,-6.008,0.129,0.125,0.0,0.136,0.142,140.0,236480.0,668948670.0,439974038.0,False,True
13633,G-Eazy,Still Be Friends (feat. Tory Lanez & Tyga),0.801,0.759,7.0,-4.694,0.0494,0.00531,0.0,0.091,0.293,104.002,213308.0,46055693.0,271022614.0,False,True
13634,G-Eazy,Tumblr Girls (feat. Christoph Andersson),0.49,0.373,8.0,-9.762,0.26,0.101,0.000105,0.128,0.346,121.889,255680.0,32780825.0,165135993.0,False,True
13635,G-Eazy,Good Life (with G-Eazy & Kehlani),0.565,0.771,1.0,-5.22,0.213,0.00464,0.0,0.0568,0.573,168.385,225526.0,387186457.0,345820536.0,False,True
13636,G-Eazy,Some Kind Of Drug (feat. Marc E. Bassy),0.634,0.525,0.0,-8.968,0.47,0.0705,0.0,0.0729,0.49,130.271,222467.0,5683734.0,281844219.0,False,True
13637,G-Eazy,Calm Down,0.538,0.624,11.0,-8.794,0.325,0.000175,2.2e-06,0.117,0.409,102.346,127427.0,61974021.0,196000698.0,False,True
13638,G-Eazy,Love Runs Out (feat. G-Eazy & Sasha Alex Sloan),0.647,0.642,9.0,-7.306,0.0743,0.262,0.0,0.134,0.48,90.045,164167.0,3213871.0,44399766.0,False,True
13639,Kesha,TiK ToK,0.755,0.837,2.0,-2.718,0.142,0.0991,0.0,0.289,0.714,120.028,199693.0,642558842.0,864879772.0,False,True
13640,Kesha,Die Young,0.711,0.7,1.0,-4.805,0.046,0.00498,0.000125,0.215,0.801,128.001,211920.0,187521801.0,538243745.0,False,True
13641,Kesha,Backstabber,0.6,0.939,7.0,-1.794,0.19,0.0666,6.18e-06,0.34,0.833,159.941,186840.0,83420.0,141685551.0,False,True
13642,Kesha,We R Who We R,0.736,0.817,8.0,-4.9,0.0407,0.00987,0.00167,0.117,0.653,119.95,204760.0,114629821.0,236997309.0,False,True
13643,Kesha,Praying,0.543,0.39,10.0,-7.202,0.0322,0.489,0.0,0.111,0.303,73.415,230267.0,136670782.0,453722710.0,False,True
13644,Kesha,Your Love Is My Drug,0.826,0.612,1.0,-3.891,0.0982,0.00681,0.0,0.0889,0.756,120.057,187133.0,125552252.0,181617723.0,False,True
13645,Kesha,Take It Off,0.729,0.675,5.0,-5.292,0.0286,4.14e-05,0.00126,0.0867,0.74,125.036,215200.0,150961905.0,152585830.0,False,True
13646,Kesha,Blow,0.753,0.729,11.0,-3.862,0.0392,0.00334,5.66e-05,0.073,0.812,120.013,219973.0,88373528.0,129920709.0,False,True
13647,Kesha,Cannibal,0.71,0.68,1.0,-4.676,0.106,0.0078,0.0165,0.0493,0.571,129.971,194253.0,14603976.0,149684049.0,False,True
13648,Kesha,Woman (feat. The Dap-Kings Horns),0.743,0.765,5.0,-3.588,0.039,0.0444,0.0417,0.667,0.34,114.991,196360.0,35108981.0,136794376.0,False,True
13649,Charli XCX,Hot In It,0.748,0.841,7.0,-5.08,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,129817.0,5891649.0,117679131.0,False,True
13650,Charli XCX,OUT OUT (feat. Charli XCX & Saweetie),0.787,0.833,8.0,-4.403,0.0478,0.018,0.00747,0.0374,0.796,123.97,162604.0,26491419.0,370232540.0,False,True
13651,Charli XCX,Good Ones,0.764,0.672,7.0,-5.947,0.0293,0.072,3.32e-06,0.0806,0.789,129.049,136614.0,13627929.0,84014742.0,False,True
13652,Charli XCX,Beg For You (feat. Rina Sawayama),0.788,0.945,9.0,-5.091,0.0599,0.223,2.97e-06,0.115,0.466,128.036,168053.0,7950978.0,74669941.0,False,True
13653,Charli XCX,Used To Know Me,0.711,0.931,1.0,-4.042,0.0323,0.0914,4.41e-05,0.0892,0.775,118.009,145840.0,5173369.0,36865942.0,False,True
13654,Charli XCX,Yuck,0.765,0.675,1.0,-5.687,0.0402,0.0585,1.51e-06,0.0703,0.886,100.939,138800.0,651655.0,22047761.0,False,True
13655,Charli XCX,Vroom Vroom,0.836,0.684,11.0,-5.818,0.241,0.122,0.0,0.0854,0.514,151.007,193271.0,16334365.0,64423414.0,False,True
13656,Charli XCX,Welcome To My Island - George Daniel & Charli XCX Remix,0.699,0.702,0.0,-6.85,0.0653,0.0116,0.00233,0.175,0.524,134.391,202495.0,82383.0,1389943.0,False,True
13657,Charli XCX,Unlock it (Lock It) - feat. Kim Petras and Jay Park,0.504,0.711,9.0,-5.864,0.0452,0.0585,1.83e-05,0.382,0.5,134.824,232933.0,5042430.0,79771339.0,False,True
13658,Charli XCX,Dream Glow (BTS World Original Soundtrack) - Pt. 1,0.735,0.74,0.0,-3.837,0.0519,0.0967,0.0,0.101,0.541,141.948,187458.0,932369.0,132795894.0,False,True
13662,Major Lazer,Don't Go Yet - Major Lazer Remix,0.806,0.73,10.0,-5.73,0.149,0.228,0.000114,0.0817,0.629,124.914,171265.0,1098905.0,27563606.0,False,True
13664,Major Lazer,ALREADY,0.647,0.732,2.0,-5.846,0.0891,0.0846,0.0,0.597,0.548,67.295,222529.0,59501982.0,117635919.0,False,True
13666,Major Lazer,Trigger,0.57,0.585,8.0,-7.041,0.251,0.128,0.000105,0.111,0.378,97.285,171987.0,2561210.0,134348760.0,False,True
13667,Major Lazer,Watch Out For This (Bumaye),0.819,0.759,10.0,-4.115,0.147,0.0196,6.53e-06,0.0613,0.88,108.026,269147.0,36316521.0,274424397.0,False,True
13668,Major Lazer,"My Love (feat. Major Lazer, WizKid, Dua Lipa)",0.728,0.811,7.0,-4.278,0.0564,0.0453,2.07e-06,0.362,0.705,114.995,228707.0,19875049.0,136886345.0,False,True
13669,Florence + The Machine,Dog Days Are Over,0.492,0.81,7.0,-5.315,0.0847,0.0416,0.00379,0.117,0.245,149.954,251840.0,173334101.0,637360997.0,False,True
13670,Florence + The Machine,You've Got The Love,0.574,0.704,6.0,-4.72,0.0319,0.00455,0.0,0.107,0.368,109.999,168667.0,90793319.0,431212839.0,False,True
13671,Florence + The Machine,Spectrum (Say My Name) - Calvin Harris Remix,0.578,0.946,11.0,-3.85,0.0482,0.00225,0.00412,0.0966,0.588,126.092,218190.0,36318774.0,193690061.0,False,True
13672,Florence + The Machine,Free,0.465,0.696,10.0,-6.233,0.0363,0.00777,0.00196,0.142,0.0494,174.806,234858.0,9199797.0,33765602.0,False,True
13673,Florence + The Machine,Shake It Out,0.527,0.804,10.0,-4.168,0.0358,0.0104,0.0,0.105,0.221,107.486,277720.0,116136936.0,338501370.0,False,True
13674,Florence + The Machine,Never Let Me Go,0.461,0.73,9.0,-3.262,0.0371,0.295,4.31e-06,0.383,0.253,145.197,271013.0,76552756.0,162577363.0,False,True
13675,Florence + The Machine,Dream Girl Evil,0.553,0.71,0.0,-6.657,0.0424,0.0118,0.00111,0.149,0.262,83.026,227374.0,210175.0,19858932.0,False,True
13676,Florence + The Machine,My Love - Edit,0.534,0.87,9.0,-4.428,0.075,0.00127,0.0,0.355,0.328,121.841,177511.0,6529502.0,24499754.0,False,True
13677,Florence + The Machine,Cosmic Love,0.524,0.803,9.0,-5.56,0.0366,0.145,0.000191,0.115,0.0827,140.003,255133.0,68798530.0,145384725.0,False,True
13678,Florence + The Machine,Choreomania,0.64,0.674,0.0,-7.605,0.0612,0.0907,0.00184,0.16,0.275,156.96,213102.0,704728.0,14807593.0,False,True
13679,Thaman S,"Ranjithame (From ""Varisu"")",0.545,0.98,9.0,-6.464,0.129,0.666,0.00709,0.0788,0.658,124.96,287081.0,8148270.0,42418951.0,False,True
13680,Thaman S,"Thee Thalapathy (From ""Varisu"")",0.674,0.907,10.0,-5.078,0.122,0.567,0.0,0.259,0.828,130.011,258000.0,8148270.0,21843243.0,False,True
13681,Thaman S,Vaa Thalaivaa,0.617,0.923,6.0,-7.568,0.11,0.731,0.0483,0.115,0.752,139.083,270048.0,5526571.0,5360641.0,False,True
13682,Thaman S,"Tum Tum (From ""Enemy - Tamil"")",0.741,0.761,8.0,-5.414,0.143,0.759,0.000607,0.126,0.912,147.047,228568.0,319919998.0,51312507.0,False,True
13683,Thaman S,Suguna Sundari,0.53,0.935,10.0,-7.802,0.0878,0.136,0.0354,0.0871,0.774,149.991,254095.0,17496379.0,3977451.0,False,True
13684,Thaman S,"Maa Bava Manobhavalu (From ""Veera Simha Reddy"")",0.655,0.974,9.0,-4.994,0.194,0.606,0.149,0.0835,0.486,80.008,288875.0,2359876.0,2871607.0,False,True
13685,Thaman S,"Celebration Of Varisu (From ""Varisu"")",0.679,0.918,8.0,-7.967,0.165,0.724,0.974,0.085,0.446,140.097,168153.0,6731666.0,1746243.0,False,True
13686,Thaman S,"Kalaavathi (From ""Sarkaru Vaari Paata"")",0.392,0.574,5.0,-5.744,0.0336,0.627,0.0,0.532,0.446,65.528,242322.0,70564590.0,38063341.0,False,True
13687,Thaman S,"Soul Of Varisu (From ""Varisu"")",0.234,0.323,1.0,-9.856,0.0314,0.922,0.000287,0.106,0.166,79.222,127135.0,8148270.0,5154023.0,False,True
13688,Thaman S,Mangalyam,0.837,0.948,9.0,-5.135,0.199,0.447,2.51e-05,0.19,0.825,111.028,260698.0,228954841.0,37590096.0,False,True
13689,Stromae,Alors on danse - Radio Edit,0.791,0.59,1.0,-9.206,0.0793,0.0994,0.00203,0.065,0.714,119.951,206067.0,370836377.0,488128349.0,False,True
13690,Stromae,Papaoutai,0.734,0.809,10.0,-7.264,0.0839,0.0266,0.0,0.0642,0.254,116.022,232147.0,960958997.0,391907833.0,False,True
13691,Stromae,Tous les mêmes,0.701,0.637,5.0,-9.061,0.166,0.223,0.00219,0.279,0.647,109.959,210933.0,374060242.0,190126048.0,False,True
13692,Stromae,Alors On Danse - DubDogz Remix,0.789,0.752,1.0,-4.274,0.164,0.027,2.69e-05,0.613,0.739,122.98,168577.0,27630653.0,104946605.0,False,True
13693,Stromae,Formidable,0.513,0.628,4.0,-9.056,0.19,0.0997,0.0,0.146,0.501,70.568,213933.0,316536226.0,179263205.0,False,True
13694,Stromae,Santé,0.795,0.67,0.0,-6.415,0.332,0.135,2.51e-05,0.0414,0.844,137.92,191000.0,47321567.0,89860081.0,False,True
13695,Stromae,L’enfer,0.4,0.547,2.0,-8.381,0.177,0.33,0.0,0.241,0.606,177.595,189720.0,56640603.0,93933721.0,False,True
13696,Stromae,Fils de joie,0.547,0.638,1.0,-7.789,0.25,0.46,4.15e-06,0.0775,0.882,62.526,195440.0,35751545.0,33731590.0,False,True
13697,Stromae,La solassitude,0.569,0.536,7.0,-9.654,0.42,0.653,0.0,0.177,0.629,107.277,182160.0,749767.0,20074808.0,False,True
13698,Stromae,Ta fête,0.68,0.851,11.0,-7.665,0.12,0.00114,0.00193,0.308,0.593,127.954,175427.0,84361254.0,74648107.0,False,True
13699,The Script,Hall of Fame (feat. will.i.am),0.421,0.873,10.0,-4.343,0.0564,0.0654,0.0,0.123,0.629,84.786,202533.0,537689060.0,1089275321.0,False,True
13700,The Script,Superheroes,0.49,0.885,3.0,-4.121,0.0396,0.00218,0.0,0.0741,0.64,166.996,245467.0,226366708.0,517947759.0,False,True
13701,The Script,The Man Who Can't Be Moved,0.605,0.629,10.0,-5.051,0.0279,0.437,0.0,0.097,0.308,99.894,241373.0,353400876.0,460819647.0,False,True
13702,The Script,Breakeven,0.63,0.696,10.0,-4.501,0.0242,0.144,0.0,0.0835,0.491,94.034,261427.0,186773140.0,667156807.0,False,True
13703,The Script,For the First Time,0.396,0.629,9.0,-4.78,0.0287,0.0328,0.0,0.183,0.358,173.794,252853.0,61574616.0,258091660.0,False,True
13704,The Script,The Man Who Can't Be Moved - Acoustic,0.357,0.394,8.0,-7.901,0.0402,0.881,0.0,0.113,0.488,205.416,228507.0,545087.0,64732464.0,False,True
13705,The Script,If You Could See Me Now,0.602,0.758,0.0,-6.864,0.0399,0.00569,0.0,0.145,0.368,100.017,219547.0,121963340.0,126716803.0,False,True
13706,The Script,"Never Seen Anything ""Quite Like You"" - Acoustic",0.444,0.398,6.0,-8.01,0.03,0.799,0.0,0.114,0.361,79.874,228147.0,307175.0,83912511.0,False,True
13707,The Script,Nothing,0.473,0.833,2.0,-5.013,0.039,0.00369,0.0,0.118,0.503,157.012,272213.0,77912169.0,107356094.0,False,True
13708,The Script,Run Through Walls,0.337,0.66,2.0,-3.644,0.0324,0.226,0.0,0.744,0.49,158.864,206693.0,3256356.0,37045138.0,False,True
13709,Ryan Lewis,Can't Hold Us (feat. Ray Dalton),0.633,0.927,2.0,-4.468,0.0839,0.0267,0.0,0.0986,0.88,146.097,258432.0,1012205478.0,1741876368.0,False,True
13710,Ryan Lewis,Thrift Shop (feat. Wanz),0.781,0.526,6.0,-6.986,0.293,0.0633,0.0,0.0457,0.665,94.993,235613.0,1748130945.0,936540661.0,False,True
13711,Ryan Lewis,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",0.828,0.609,1.0,-4.402,0.0694,0.0916,1.21e-06,0.291,0.707,109.725,292593.0,236052457.0,362292694.0,False,True
13712,Ryan Lewis,White Walls (feat. ScHoolboy Q & Hollis),0.768,0.782,7.0,-5.545,0.141,0.0545,0.0,0.338,0.842,116.492,220319.0,90090662.0,229025606.0,False,True
13713,Ryan Lewis,Same Love (feat. Mary Lambert),0.618,0.475,8.0,-9.05,0.165,0.718,2.33e-05,0.0994,0.313,84.964,320035.0,262889384.0,304751334.0,False,True
13714,Ryan Lewis,Wing$,0.399,0.599,3.0,-6.987,0.204,0.363,0.0,0.188,0.0903,73.052,299600.0,215816654.0,190481949.0,False,True
13715,Ryan Lewis,Growing Up (feat. Ed Sheeran),0.762,0.548,9.0,-7.072,0.286,0.175,0.0,0.114,0.468,85.131,305240.0,37283726.0,88014195.0,False,True
13716,Ryan Lewis,Dance Off (feat. Idris Elba & Anderson .Paak),0.77,0.818,7.0,-3.914,0.0533,0.0411,0.000127,0.164,0.459,120.979,229680.0,21860560.0,53053419.0,False,True
13717,Ryan Lewis,Irish Celebration,0.367,0.847,2.0,-5.351,0.22,0.178,0.0,0.584,0.429,73.771,282353.0,24643241.0,20320041.0,False,True
13718,Ryan Lewis,St. Ides,0.812,0.524,2.0,-10.549,0.0656,0.617,0.0101,0.106,0.043,107.71,219107.0,220623.0,17336475.0,False,True
13719,Carly Rae Jepsen,Call Me Maybe,0.783,0.58,7.0,-6.548,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193400.0,1507835523.0,971751557.0,False,True
13720,Carly Rae Jepsen,Good Time,0.56,0.872,3.0,-4.269,0.14,0.0239,6.98e-06,0.371,0.682,126.05,205933.0,427768493.0,450283834.0,False,True
13721,Carly Rae Jepsen,I Really Like You,0.62,0.805,5.0,-5.538,0.0417,0.00564,9.15e-05,0.285,0.586,122.062,204764.0,289771479.0,432969605.0,False,True
13722,Carly Rae Jepsen,Talking to Yourself,0.743,0.811,7.0,-5.518,0.0467,0.0175,0.000449,0.0719,0.847,124.056,173200.0,1079051.0,11412873.0,False,True
13723,Carly Rae Jepsen,Cut To The Feeling,0.71,0.909,2.0,-2.777,0.0639,0.0135,0.00123,0.303,0.648,115.001,207960.0,5578633.0,126829167.0,False,True
13724,Carly Rae Jepsen,The Loneliest Time (feat. Rufus Wainwright),0.707,0.562,2.0,-6.202,0.0567,0.105,0.0,0.0999,0.525,122.993,274507.0,5719777.0,18620453.0,False,True
