Unnamed: 0,Artist,Track,Danceability,Energy,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Total_Views_Stream
16399,Ezhel,Geceler,0.788,0.497,0.151,0.37,4.5e-06,0.0939,0.339,0.3185541248432201,142475920.0
16400,Ezhel,Kuğulu Park,0.914,0.467,0.0854,0.129,0.00101,0.105,0.538,0.6538714777543876,2374958.0
16401,Ezhel,Bul Beni,0.797,0.54,0.268,0.528,0.0,0.102,0.348,-0.5597046033021061,187720616.0
16402,Ezhel,İmkansızım,0.83,0.515,0.424,0.129,0.0,0.1,0.692,-0.8564742999796766,134629930.0
16403,Ezhel,Bazen (feat. Emel),0.696,0.6,0.207,0.301,2.94e-06,0.0851,0.962,-1.3692053842076446,68796687.0
16404,Ezhel,Hayrola,0.792,0.627,0.172,0.0317,5.48e-05,0.297,0.547,1.0270613965973372,87331052.0
16405,Ezhel,Bi Sonraki Hayatımda Gel,0.933,0.448,0.136,0.0253,0.0,0.104,0.737,-0.5603796936039208,382893131.0
16406,Ezhel,Allah’ından Bul,0.893,0.49,0.0589,0.197,0.000387,0.102,0.517,-0.4236401529714323,132307486.0
16407,Ezhel,Daima,0.818,0.571,0.336,0.569,0.00322,0.0946,0.478,0.7593543374128734,50833606.0
16408,Dadju,"DANÇARINA (feat. Nicky Jam, MC Pedrinho) - Remix",0.763,0.669,0.0651,0.156,0.0,0.0867,0.609,0.4875967364175225,105988406.0
16409,Dadju,Reine,0.399,0.395,0.0593,0.76,0.0,0.0815,0.704,-0.7563921627357051,444934444.0
16410,Dadju,Meleğim,0.682,0.697,0.0757,0.188,0.0,0.334,0.57,-0.8631239394525477,405832379.0
16411,Dadju,Grand bain,0.63,0.393,0.183,0.88,0.0,0.0894,0.166,0.8259182411717636,170933362.0
16412,Dadju,Jamais (feat. Dadju),0.596,0.709,0.319,0.492,0.0,0.124,0.333,-0.8918152772796556,54878496.0
16413,Dadju,Jaloux,0.558,0.797,0.0739,0.193,0.0,0.399,0.368,0.6551541493278341,373855289.0
16414,Dadju,Par amour,0.566,0.653,0.0873,0.51,0.0,0.117,0.72,-0.0177758635206693,51160747.0
16415,Dadju,Donne-moi l’accord,0.843,0.831,0.0518,0.252,0.0,0.0915,0.916,-0.7265194168804222,58382285.0
16416,Dadju,Dans mes bras,0.515,0.542,0.0922,0.289,0.0,0.0934,0.744,-0.9941927215497958,69131130.0
16417,Dadju,Toko Toko,0.739,0.741,0.174,0.276,0.0,0.19,0.616,-0.864744156176902,40279394.0
16418,Jon Pardi,Night Shift,0.63,0.754,0.0284,0.0963,0.0,0.268,0.73,-0.8298082330580117,277254335.0
16419,Jon Pardi,Head Over Boots,0.563,0.688,0.0262,0.0763,0.0,0.0863,0.622,-0.4244502613336095,369227855.0
16420,Jon Pardi,Dirt On My Boots,0.683,0.796,0.0285,0.111,0.0,0.197,0.531,-1.0312551791194011,293867757.0
16421,Jon Pardi,Heartache On The Dance Floor,0.596,0.834,0.0474,0.0563,0.0,0.0866,0.618,-0.1546841767286112,343783047.0
16422,Jon Pardi,Your Heart Or Mine,0.639,0.713,0.0337,0.0539,0.0,0.102,0.717,-1.1639441779410042,12329054.0
16423,Jon Pardi,Last Night Lonely,0.652,0.813,0.0268,0.00544,0.0,0.101,0.851,-0.5939316816040919,64779899.0
16424,Jon Pardi,Heartache Medication,0.621,0.791,0.0265,0.0361,0.0,0.143,0.734,-0.8609974050018325,167033326.0
16425,Jon Pardi,Ain't Always The Cowboy,0.539,0.837,0.0385,0.0094,0.0,0.262,0.551,1.057541723724254,111227049.0
16426,Jon Pardi,Tequila Little Time,0.757,0.705,0.0252,0.0375,5.8e-06,0.114,0.855,-0.5269289691490218,59668821.0
16427,Jon Pardi,Mr. Saturday Night,0.289,0.693,0.0319,0.0487,0.0,0.243,0.347,-1.6396465591144571,8674876.0
16428,The Living Tombstone,My Ordinary Life,0.648,0.827,0.042,0.00533,0.338,0.217,0.598,1.8707555012897708,497087837.0
16429,The Living Tombstone,It's Been So Long,0.564,0.647,0.0407,0.114,0.0,0.17,0.458,-0.8323735762049058,413279426.0
16430,The Living Tombstone,Discord,0.677,0.83,0.0452,0.00806,3.35e-05,0.0788,0.829,-0.5261863698170258,175780583.0
16431,The Living Tombstone,I Got No Time,0.351,0.903,0.0682,0.00216,7.44e-05,0.252,0.354,2.0066849335600825,177732030.0
16432,The Living Tombstone,Five Nights at Freddy's,0.491,0.771,0.041,0.00149,0.000262,0.232,0.242,-0.5933241003324591,394361727.0
16433,The Living Tombstone,Alastor's Game,0.405,0.897,0.264,0.00637,1.79e-06,0.266,0.744,2.683496715644018,74090496.0
16434,The Living Tombstone,No Mercy (feat. BlackGryph0n & LittleJayneyCakes),0.635,0.621,0.0288,0.0466,0.0,0.128,0.844,-0.524397380517218,142771756.0
16435,The Living Tombstone,Basics in Behavior (feat. Or3o) - Blue Version,0.323,0.796,0.0337,0.178,0.0,0.14,0.355,-0.5648015350808046,96383569.0
16436,The Living Tombstone,I Can't Fix You (feat. Crusher-P),0.461,0.795,0.0462,4.55e-05,0.106,0.111,0.364,1.8037527888347007,143482725.0
16437,The Living Tombstone,This Comes From Inside,0.418,0.502,0.0301,0.19,6.27e-06,0.104,0.0533,-0.4648881704122864,20267794.0
16438,CRO,Einmal um die Welt,0.726,0.9,0.0401,0.133,0.0,0.145,0.973,1.3352063648604795,93507804.0
16439,CRO,Traum,0.706,0.772,0.0652,0.0527,0.0,0.0636,0.964,-0.0204762247279265,206908662.0
16440,CRO,letzter song,0.468,0.42,0.0356,0.582,0.708,0.114,0.234,-0.7785688791503056,31966324.0
16441,CRO,Bad Chick,0.775,0.684,0.069,0.223,0.0,0.647,0.599,-0.6262685070609973,124304383.0
16442,CRO,Easy,0.818,0.626,0.0355,0.0792,0.0,0.122,0.958,-0.8451327829091962,155750118.0
16443,CRO,Glücklich,0.897,0.567,0.0553,0.391,0.0205,0.0609,0.73,-0.1877298470024216,26831371.0
16444,CRO,Bye Bye,0.63,0.539,0.11,0.19,0.0,0.976,0.476,-1.3698467199943685,174349082.0
16445,CRO,Ich liebe.... (feat. MAJAN),0.672,0.334,0.0789,0.874,0.0,0.0899,0.432,-1.366943831696567,20347305.0
16446,CRO,so schön,0.673,0.664,0.033,0.41,5.45e-05,0.173,0.649,0.1503553761461847,6284312.0
16447,CRO,Ein Teil,0.739,0.482,0.184,0.469,0.0,0.109,0.671,-0.7299286229045845,67759893.0
16448,alt-J,Breezeblocks,0.615,0.658,0.0343,0.096,0.000911,0.205,0.293,0.9961085062591511,926271017.0
16449,alt-J,Left Hand Free,0.697,0.877,0.0462,0.462,0.00943,0.083,0.802,-0.6275849331495352,409173405.0
16450,alt-J,Taro,0.359,0.48,0.0349,0.779,0.00328,0.0784,0.283,1.7271300395787763,232267107.0
16451,alt-J,Fitzpleasure,0.584,0.594,0.0487,0.142,0.00117,0.105,0.36,0.7882482023305256,174366257.0
16452,alt-J,Something Good,0.682,0.581,0.0295,0.714,0.323,0.0802,0.539,-0.3916408726654338,154921523.0
16453,alt-J,Matilda,0.578,0.675,0.03,0.787,0.403,0.116,0.281,0.923671316874476,155246068.0
16454,alt-J,Tessellate,0.702,0.607,0.0405,0.364,0.0271,0.123,0.436,-0.1219760516057081,199665119.0
16455,alt-J,U&ME,0.587,0.722,0.0574,0.133,0.00322,0.133,0.294,-1.303249061720387,36986814.0
16456,alt-J,Ms,0.609,0.413,0.0351,0.876,0.0239,0.0799,0.0697,0.3505871596643085,81074081.0
16457,alt-J,Every Other Freckle,0.543,0.707,0.07,0.614,0.0414,0.118,0.515,0.787573112028711,141909736.0
16458,Kodaline,All I Want,0.188,0.411,0.0484,0.174,0.153,0.0843,0.159,2.254578092386297,1153044071.0
16459,Kodaline,Brother,0.519,0.625,0.0482,0.349,0.0,0.121,0.21,-0.0161894013114058,312163653.0
16460,Kodaline,High Hopes,0.488,0.487,0.0305,0.577,0.0,0.193,0.219,-1.4617265100712955,366992594.0
16461,Kodaline,Everything Works Out in the End,0.551,0.346,0.0278,0.763,9.03e-06,0.11,0.29,-1.2670642215431398,27333936.0
16462,Kodaline,The One,0.43,0.587,0.0348,0.654,8.83e-05,0.158,0.332,1.195698953990552,169152312.0
16463,Kodaline,Love Like This - Acoustic,0.398,0.151,0.0342,0.961,0.0443,0.0923,0.0749,-0.456179505518882,90431525.0
16464,Kodaline,Brother - Acoustic,0.604,0.331,0.0309,0.705,0.0,0.141,0.372,-0.0152105203737747,21107438.0
16465,Kodaline,Moving On,0.536,0.383,0.039,0.883,0.0,0.0732,0.177,-1.3320079085776766,42015218.0
16466,Kodaline,Wherever You Are,0.52,0.57,0.0288,0.173,0.0,0.0871,0.365,0.1836035735105394,93078794.0
16467,Kodaline,Follow Your Fire,0.449,0.602,0.0724,0.00756,0.0,0.179,0.432,1.8697091113219584,93966010.0
16468,ODESZA,The Last Goodbye (feat. Bettye LaVette),0.667,0.92,0.0773,0.00752,0.00232,0.126,0.146,-0.189215045666413,69968601.0
16469,ODESZA,A Moment Apart,0.515,0.663,0.0328,0.179,0.668,0.494,0.0756,-0.0188560080035721,131055188.0
16470,ODESZA,Sun Models (feat. Madelyn Grant),0.683,0.481,0.075,0.191,0.736,0.0907,0.47,-0.0196323618506584,196268696.0
16471,ODESZA,Say My Name (feat. Zyra),0.749,0.745,0.0479,0.0041,0.395,0.0748,0.347,-0.1868184750949723,194150202.0
16472,ODESZA,Wide Awake (feat. Charlie Houston),0.616,0.886,0.0416,0.163,0.0517,0.129,0.0694,0.1486676503916485,13407392.0
16473,ODESZA,Across The Room (feat. Leon Bridges),0.566,0.587,0.0308,0.0155,2.05e-05,0.111,0.246,-1.3007849821187645,95241874.0
16474,ODESZA,Line Of Sight (feat. WYNNE & Mansionair),0.558,0.733,0.0693,0.0334,0.00193,0.193,0.173,-1.0325716052079392,121000580.0
16475,ODESZA,The Last Goodbye (feat. Bettye LaVette) - Hayden James Remix,0.642,0.937,0.15,0.0147,0.632,0.12,0.528,0.1151494169065682,941402.0
16476,ODESZA,How Did I Get Here,0.707,0.579,0.0293,0.384,0.72,0.408,0.357,-0.8276816986072966,104346702.0
16477,ODESZA,CALL OUT,0.512,0.894,0.0804,0.125,0.727,0.165,0.18,-0.5251737343643043,6674936.0
16478,Matisse,Como Lo Hice Yo,0.69,0.662,0.043,0.38,1.11e-06,0.0998,0.488,0.7599281641694154,296424023.0
16479,Matisse,Te Vale Madre,0.56,0.583,0.0291,0.614,0.0,0.263,0.823,0.9968511055911476,12229117.0
16480,Matisse,Eres Tú,0.566,0.488,0.0301,0.265,0.0,0.11,0.36,0.8553859328459589,222234478.0
16481,Matisse,Más Muerto Que Vivo,0.628,0.689,0.027,0.0307,0.0,0.109,0.37,-0.4936132627544852,23274599.0
16482,Matisse,Un Nuevo Amor,0.525,0.465,0.0352,0.562,0.0,0.161,0.564,-1.5160712793673476,49062241.0
16483,Matisse,Más Que Amigos,0.661,0.721,0.0639,0.379,0.0,0.0841,0.741,-0.9643199756945128,139380567.0
16484,Matisse,Imposible Amor,0.647,0.743,0.324,0.0918,0.0,0.0962,0.472,1.9322899823001447,149860854.0
16485,Matisse,Primer Avión,0.635,0.59,0.226,0.186,2.8e-06,0.145,0.451,1.530915043356448,176157219.0
16486,Matisse,Por Si Te Lo Preguntas,0.665,0.55,0.0352,0.216,0.0,0.277,0.967,-1.441912609713046,4284514.0
16487,Matisse,Pasa,0.652,0.832,0.04,0.448,0.0,0.075,0.69,-0.9678641997790376,10547291.0
16488,MØ,Lean On,0.723,0.809,0.0625,0.00346,0.00123,0.565,0.274,-0.7620291667558546,5037905855.0
16489,MØ,Final Song,0.695,0.672,0.0345,0.014,7.95e-05,0.0756,0.245,-0.5263888969075701,659052208.0
16490,MØ,Don't Leave,0.657,0.703,0.0753,0.222,0.0,0.256,0.338,0.0607033840652442,327146550.0
16491,MØ,Your Lovin' (feat. MØ & Yxng Bane),0.502,0.873,0.241,0.0712,0.0,0.0702,0.384,-1.3265734316480713,71189214.0
16492,MØ,Nights With You,0.763,0.671,0.1,0.401,1.16e-05,0.375,0.602,-0.0176408454603063,170429016.0
16493,MØ,Kamikaze,0.663,0.878,0.0646,0.0368,3.39e-06,0.328,0.704,1.2641868651096138,189768914.0
16494,MØ,Don't Leave - Throttle Remix,0.71,0.838,0.11,0.013,0.000417,0.297,0.394,0.0813611473007619,20197674.0
16495,MØ,Blur (feat. Foster The People),0.616,0.809,0.033,0.0148,0.0,0.718,0.468,0.6556604670541953,42985195.0
16496,MØ,Don't Leave - Gryffin Remix,0.586,0.756,0.038,0.0037,0.000395,0.134,0.277,0.0482142134816793,28071953.0
16497,MØ,Final Song - Diplo & Jauz Remix,0.687,0.843,0.0312,0.208,0.000917,0.0751,0.344,0.1832660283596321,159812582.0
16498,Earl Sweatshirt,Riot!,0.489,0.624,0.0344,0.834,0.347,0.325,0.574,1.5704415805276757,64879223.0
16499,Earl Sweatshirt,Sunday (feat. Frank Ocean),0.716,0.568,0.212,0.278,1.98e-06,0.385,0.905,0.5505826615767981,64639280.0
16500,Earl Sweatshirt,Old Friend,0.48,0.648,0.0702,0.0562,1.63e-06,0.554,0.176,-1.425980478590228,7336210.0
16501,Earl Sweatshirt,Chum,0.51,0.503,0.242,0.0216,0.002,0.108,0.193,1.1138780094106575,135629293.0
16502,Earl Sweatshirt,Shattered Dreams,0.377,0.506,0.157,0.00889,1.15e-06,0.482,0.787,0.832770407735179,34950945.0
16503,Earl Sweatshirt,Molasses (feat. RZA),0.503,0.755,0.265,0.0307,0.0,0.266,0.807,-1.3893568297168022,23785563.0
16504,Earl Sweatshirt,Inside,0.701,0.557,0.312,0.162,0.0,0.153,0.371,0.7238783420525309,15407935.0
16505,Earl Sweatshirt,Hive (feat. Vince Staples & Casey Veggies),0.619,0.742,0.496,0.204,0.0,0.166,0.782,0.8107624638960329,99161864.0
16506,Earl Sweatshirt,Azucar,0.459,0.864,0.263,0.171,2.95e-06,0.683,0.703,-0.4863222874948909,17124873.0
16507,Earl Sweatshirt,Polo Jeans (feat. Earl Sweatshirt),0.732,0.635,0.41,0.493,7.02e-06,0.388,0.581,0.8925496539608366,11719574.0
16508,Pouya,Runnin' Thru the 7th with My Woadies,0.686,0.621,0.187,0.0656,0.000221,0.139,0.187,-0.2869343668540347,228389597.0
16509,Pouya,1000 Rounds,0.825,0.761,0.104,0.0111,0.00359,0.334,0.161,0.9919567009029936,185487765.0
16510,Pouya,The Boys Are Back In Town,0.853,0.701,0.34,0.212,0.0,0.142,0.643,1.1640709733505514,84207327.0
16511,Pouya,Void,0.767,0.854,0.0675,0.169,0.000529,0.175,0.519,-0.359135274633075,71717893.0
16512,Pouya,Death by Dishonor,0.81,0.735,0.171,0.00454,0.0828,0.115,0.134,-0.0198686434562936,95388870.0
16513,Pouya,Muddy Blunts,0.881,0.632,0.0698,0.0532,6.79e-06,0.158,0.334,0.0452775706687874,38528510.0
16514,Pouya,Cold Turkey,0.891,0.67,0.191,0.0216,0.0,0.0416,0.18,-0.4917230099094052,25288294.0
16515,Pouya,Aftershock,0.732,0.73,0.21,0.423,0.0,0.11,0.426,-1.0299725075459545,35050191.0
16516,Pouya,Seen It All Before,0.551,0.357,0.0305,0.745,0.425,0.117,0.0965,-0.2952379775663505,866946.0
16517,Pouya,2000 Rounds,0.577,0.692,0.64,0.372,0.0596,0.0989,0.0658,0.8141379154051043,23187332.0
16518,Mabel,Don't Call Me Up,0.674,0.881,0.147,0.296,3.01e-06,0.0793,0.234,-0.7287134603613187,1211492812.0
16519,Mabel,Tick Tock (feat. 24kGoldn),0.779,0.705,0.0344,0.369,7.91e-06,0.124,0.946,-0.6602593037573475,406100286.0
16520,Mabel,I Wish (feat. Mabel),0.686,0.856,0.0426,0.0896,0.0,0.0648,0.733,0.1152506804518404,99594415.0
16521,Mabel,Mad Love,0.623,0.796,0.199,0.659,0.0,0.115,0.607,2.597118911526877,391377213.0
16522,Mabel,Mad Love - Sped-Up Version,0.776,0.778,0.0594,0.699,4.05e-05,0.0573,0.743,-0.0537244220922812,4481562.0
16523,Mabel,Mad Love - Blinkie Remix,0.706,0.931,0.0456,0.354,3.72e-06,0.146,0.465,0.0820024830874856,59612904.0
16524,Mabel,West Ten (with Mabel),0.828,0.765,0.0615,0.341,0.0,0.102,0.913,0.3190604425695803,118202144.0
16525,Mabel,God Is A Dancer (with Mabel),0.774,0.747,0.082,0.0241,6.11e-06,0.342,0.833,-0.0208812789090151,260465756.0
16526,Mabel,Good Luck (with Jax Jones & Galantis),0.699,0.784,0.0538,0.118,0.0,0.0529,0.447,0.0471678235138674,26824500.0
16527,Mabel,Don't Call Me Up - R3HAB Remix,0.752,0.812,0.183,0.287,2.45e-05,0.0897,0.58,-0.4230325716997994,85066193.0
16528,Miky Woodz,La MVP,0.892,0.601,0.152,0.165,0.0,0.104,0.58,-0.021353842120285,83146415.0
16529,Miky Woodz,Suave (Remix),0.875,0.909,0.076,0.14,0.00185,0.0616,0.524,-0.0196998708808402,377884325.0
16530,Miky Woodz,Na' Personal,0.822,0.618,0.27,0.0599,0.0,0.612,0.802,0.8926509175061083,192828604.0
16531,Miky Woodz,Mala Mia,0.732,0.73,0.104,0.307,0.0,0.109,0.351,1.736885094439993,18774834.0
16532,Miky Woodz,Ganas Sobran,0.803,0.597,0.127,0.369,0.0,0.0998,0.688,-1.1991838916957112,235113027.0
16533,Miky Woodz,Si Te Veo,0.812,0.691,0.352,0.614,1.04e-05,0.226,0.876,1.6013607163507708,272004940.0
16534,Miky Woodz,No Ando Solo,0.672,0.489,0.137,0.54,0.0,0.0927,0.35,0.3121745214910741,53678217.0
16535,Miky Woodz,enemigos,0.763,0.608,0.0884,0.14,2.63e-06,0.0864,0.782,1.8039890704403352,15927950.0
16536,Miky Woodz,Mi Estilo de Vida II,0.688,0.821,0.129,0.226,0.0,0.376,0.694,1.0626724100180422,72175660.0
16537,Miky Woodz,Forever Happy,0.58,0.716,0.0852,0.293,0.0,0.129,0.509,-0.2931789521458167,62593645.0
16538,Lauren Daigle,You Say,0.494,0.632,0.0342,0.682,0.0,0.0869,0.0797,0.9211734827577628,719518779.0
16539,Lauren Daigle,Rescue,0.293,0.237,0.0284,0.78,0.0,0.11,0.108,-0.9332320672959636,182652096.0
16540,Lauren Daigle,Trust in You,0.413,0.636,0.0407,0.0186,0.0,0.106,0.203,1.872206945438672,233702005.0
16541,Lauren Daigle,Hold On To Me,0.408,0.256,0.0306,0.833,9.59e-06,0.0998,0.186,-1.5773019697419055,49004805.0
16542,Lauren Daigle,Look Up Child,0.73,0.58,0.0431,0.403,0.0,0.15,0.652,-0.9988845991474056,79847023.0
16543,Lauren Daigle,How Can It Be,0.446,0.52,0.0301,0.0427,0.0,0.11,0.168,-1.5056748887194076,135579347.0
16544,Lauren Daigle,Love Like This,0.492,0.384,0.0255,0.505,5.47e-05,0.112,0.115,-0.7598688777900491,52395413.0
16545,Lauren Daigle,Light of the World,0.526,0.477,0.0258,0.449,0.0,0.0962,0.117,-0.4237076620016136,30452731.0
16546,Lauren Daigle,Still Rolling Stones,0.608,0.572,0.031,0.174,0.0,0.237,0.226,-0.7288822329367721,48175116.0
16547,Lauren Daigle,Peace Be Still - Live,0.424,0.583,0.0285,0.00227,0.0,0.115,0.0711,0.8234204070550513,76709374.0
16548,BIA,Bamba (feat. Aitch & BIA),0.797,0.791,0.33,0.119,0.0,0.113,0.828,0.5887927726594882,117589543.0
16549,BIA,BEST ON EARTH (feat. BIA) - Bonus,0.846,0.748,0.078,0.188,0.0,0.093,0.597,-1.0320990419966694,244542411.0
16550,BIA,WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,0.893,0.463,0.36,0.199,0.0,0.318,0.591,-1.3352145875112944,134869696.0
16551,BIA,"Super Freaky Girl (with JT & BIA feat. Katie Got Bandz, Akbar V & Maliibu Mitch) - Queen Mix",0.874,0.772,0.232,0.1,0.0,0.369,0.9,0.417049799877927,15985282.0
16552,BIA,LONDON (feat. J. Cole),0.644,0.671,0.315,0.0225,0.0,0.0855,0.563,0.3854218192379272,62459620.0
16553,BIA,WHOLE LOTTA MONEY,0.897,0.371,0.368,0.0904,0.0,0.325,0.441,-1.3358221687829277,105118779.0
16554,BIA,"Run (feat. Tyga, 21 Savage & BIA)",0.817,0.625,0.217,0.0251,1.18e-06,0.223,0.379,-0.6600567766668032,22452096.0
16555,BIA,CAN'T TOUCH THIS,0.975,0.482,0.246,0.00716,0.0,0.0596,0.737,0.18127451196928,29266413.0
16556,BIA,Solitude (with BIA & Lucky Daye),0.693,0.833,0.0736,0.00186,0.00513,0.413,0.452,-0.0188222534884812,1564554.0
16557,BIA,CAN'T TOUCH THIS - R3HAB Remix,0.782,0.951,0.139,0.0854,0.000126,0.268,0.694,0.18127451196928,7442533.0
16558,Rag'n'Bone Man,Human,0.602,0.707,0.302,0.393,0.0,0.165,0.554,-1.5356826526350535,2380898411.0
16559,Rag'n'Bone Man,Giant (with Rag'n'Bone Man),0.807,0.887,0.0361,0.016,0.000503,0.0811,0.606,0.0483492315420423,920364290.0
16560,Rag'n'Bone Man,Skin,0.564,0.745,0.31,0.265,0.0,0.147,0.351,1.6903713726449874,451669379.0
16561,Rag'n'Bone Man,Anywhere Away from Here (Rag’n’Bone Man & P!nk),0.395,0.288,0.0345,0.656,0.0,0.116,0.189,0.3371528626582039,72137970.0
16562,Rag'n'Bone Man,All You Ever Wanted,0.409,0.886,0.084,0.000567,0.00474,0.117,0.498,1.5977489832360643,53003752.0
16563,Rag'n'Bone Man,Broken People (with Logic & Rag'n'Bone Man),0.694,0.702,0.0946,0.123,0.0,0.0758,0.308,-1.3712306551130875,147603811.0
16564,Rag'n'Bone Man,Grace,0.519,0.461,0.035,0.688,0.0,0.29,0.358,-1.402419827056909,42965099.0
16565,Rag'n'Bone Man,Remains (Bastille Vs. Rag’N’Bone Man Vs. Skunk Anansie),0.411,0.405,0.0313,0.152,0.0,0.11,0.142,-0.3527219167658391,23484917.0
16566,Rag'n'Bone Man,Human - Acoustic,0.634,0.269,0.078,0.738,0.0,0.123,0.216,0.4085099075599765,35658830.0
16567,Rag'n'Bone Man,Giant (with Rag'n'Bone Man) - Robin Schulz Remix,0.544,0.88,0.245,0.0634,0.0159,0.453,0.491,0.1848862450839865,360817213.0
16568,Dawid Podsiadło,mori,0.37,0.497,0.0501,0.634,0.0,0.154,0.101,0.1501866035707308,23943928.0
16569,Dawid Podsiadło,Let You Down,0.326,0.369,0.0272,0.168,0.0477,0.111,0.0776,-0.355658559578731,36048250.0
16570,Dawid Podsiadło,To co masz Ty!,0.663,0.811,0.0301,0.0103,5.35e-06,0.21,0.937,-0.0524079960037433,22904615.0
16571,Dawid Podsiadło,ostatnia nadzieja,0.688,0.721,0.0326,0.126,0.000247,0.583,0.493,-0.5268952146339309,81269448.0
16572,Dawid Podsiadło,O czym śnisz?,0.551,0.837,0.0406,0.0171,0.105,0.113,0.765,1.500232189138987,8653601.0
16573,Dawid Podsiadło,Pastempomat,0.597,0.672,0.0315,0.0398,1.3e-05,0.168,0.552,-0.0198348889412027,70605387.0
16574,Dawid Podsiadło,WiRUS,0.696,0.575,0.0339,0.00326,1.11e-05,0.816,0.836,0.1149806443311148,8083121.0
16575,Dawid Podsiadło,Halo,0.601,0.521,0.0294,0.31,0.000213,0.0843,0.822,1.666473175960761,5294622.0
16576,Dawid Podsiadło,Małomiasteczkowy,0.573,0.833,0.0469,0.0131,0.000126,0.791,0.451,1.5997742541415072,101534294.0
16577,Dawid Podsiadło,D I A B L E,0.754,0.72,0.0292,0.0887,8.13e-05,0.0888,0.794,-0.2221594523949513,5993991.0
16578,Blueface,Moonwalking in Calabasas (feat. Blueface) - Remix,0.925,0.322,0.112,0.103,0.0,0.137,0.712,0.3164275903925044,354605163.0
16579,Blueface,Outside (Better Days),0.67,0.424,0.292,0.333,0.0,0.112,0.743,-1.4479884224293746,121254434.0
16580,Blueface,Thotiana,0.906,0.382,0.269,0.18,0.0,0.113,0.391,-0.5588944949399289,599478704.0
16581,Blueface,Daddy (feat. Rich The Kid),0.869,0.59,0.257,0.07,0.0,0.236,0.479,-0.4269480954503223,277535950.0
16582,Blueface,TikTok,0.752,0.561,0.885,0.0582,0.0,0.22,0.558,2.887779040973028,20161452.0
16583,Blueface,Bleed It,0.845,0.76,0.362,0.209,0.0,0.105,0.516,-0.6302852943567925,141748896.0
16584,Blueface,Respect My Cryppin’,0.816,0.419,0.49,0.157,0.0,0.0886,0.189,-0.8273441534563892,105758400.0
16585,Blueface,Holy Moly (feat. NLE Choppa),0.863,0.588,0.462,0.126,0.0,0.394,0.54,0.1127866008502184,98050713.0
16586,Blueface,Disrespectful,0.945,0.535,0.401,0.192,0.0,0.323,0.65,-0.4581372673941432,48385504.0
16587,Blueface,Thotiana (Remix),0.911,0.722,0.279,0.0364,0.0,0.111,0.689,-0.5560253611572183,176716301.0
16588,John Newman,Love Me Again,0.495,0.894,0.0441,0.00453,0.000596,0.103,0.213,0.183873609631265,1494360639.0
16589,John Newman,Blame (feat. John Newman),0.414,0.857,0.0808,0.0287,0.00574,0.343,0.348,0.2511801127221517,1580147751.0
16590,John Newman,If You Really Love Me (How Will I Know),0.692,0.883,0.0582,0.0512,0.0,0.228,0.614,0.0810573566649454,139711382.0
16591,John Newman,Feel the Love (feat. John Newman),0.389,0.706,0.0593,0.0026,0.000182,0.686,0.238,2.0026006372341056,278178623.0
16592,John Newman,Give Me Your Love,0.633,0.947,0.0354,0.00458,3.96e-05,0.341,0.683,0.1481950871803787,194754397.0
16593,John Newman,Gone,0.706,0.686,0.0835,0.0852,1.63e-05,0.187,0.52,0.7236420604468957,1801479.0
16594,John Newman,Come And Get It,0.649,0.718,0.0423,0.00273,8.94e-05,0.115,0.801,-0.3908645188183474,113245836.0
16595,John Newman,Cheating,0.509,0.809,0.0511,0.00157,0.0,0.148,0.293,0.186337689232887,75907607.0
16596,John Newman,Tiring Game,0.668,0.886,0.0461,0.000499,5.78e-05,0.141,0.397,0.2529691020219595,32753000.0
16597,John Newman,Waiting For A Lifetime,0.561,0.93,0.035,0.0675,2.9e-05,0.201,0.542,0.0812936382705806,5480267.0
16598,Rich The Kid,Plug Walk,0.876,0.519,0.143,0.202,0.0,0.108,0.158,-0.8641703294203601,923023501.0
16599,Rich The Kid,WHO ELSE! (feat. Rich The Kid),0.481,0.829,0.0515,0.0024,0.0,0.17,0.0619,1.2947684557818022,1414143.0
16600,Rich The Kid,No More Friends,0.645,0.842,0.0983,0.00816,0.0,0.396,0.237,0.9942857624442524,3330970.0
16601,Rich The Kid,New Freezer (feat. Kendrick Lamar),0.884,0.698,0.364,0.0405,0.0,0.195,0.575,0.6577194924747293,407686330.0
16602,Rich The Kid,Splashin,0.942,0.382,0.564,0.00192,0.0,0.092,0.379,-0.6941825914235169,270440522.0
16603,Rich The Kid,Motion,0.859,0.461,0.404,0.074,0.0,0.111,0.337,-1.235098695752232,3724084.0
16604,Rich The Kid,Where's Dexter,0.709,0.675,0.284,0.0594,0.0,0.115,0.397,0.5873413285105872,1729744.0
